"ID","oc_coffee_doll","NPV_restoration","total_bags","area_coffe_field_ha","group","total_bags_presente","bags_dif","yield_reais_pres","yield_reais_futur","dif_reais","NPV_yield_r","NPV_yield_d","NPV_yield_r_n.progr","NPV_yield_d_n.progr","NPV_yield_r_pres","NPV_yield_d_pres","CARedit","area_rest_ha","total_cost","NUM_MODULO","Sobreposicao","Area_Propriedade_ha","X","Y","APP_area_ha","RL_area_ha","CD_GEOCMU","regiao","Veg_area_ha","PropRL","PropVeg","Cafe_ha","Prop_coffee","Shape_Length","Shape_Area","Perimeter_Area","APPRast_ha","PropAPPrast","Veg_posrest_ha","PropVegposrest","target","compensation_costs","scale","Potential_comp_gain","restor_cost","TonC","rest_desc","restor_cost_f","total_cost_minusCoffee","total_benefits","c_b"
"SP-35516030296527int30",9990.62557241128,10286.5795202508,851.220000000077,41.1300000000036,"Scenarios",1651.76999999997,-800.549999999893,722484.197999987,372323.628000034,-350160.569999953,-3437928.09253601,-1069626.11850635,-3437928.09253601,-1069626.11850635,7093456.35551665,2206953.13692516,"SP-35516030296527",23.22,40594.7470418671,4.58376487,0.00194063382401629,74.1644287109375,322039.4375,7494456,7.93824672698975,2.41639137268066,3551603,3507,7.40461874008179,0.0325815416872501,0.0998405665159225,46.6199989318848,0.628603219985962,6376.62723621619,741644.247180709,0.00859795976430178,7.55999994277954,0.101935662329197,30.6246187400818,0.412928667723498,"rl30",0,"regional-level",13001.8756424594,55068.7476709113,1744.80677970886,0.550369652542977,30308.1675216163,30604.1214694558,-1056624.24286389,-1087228.36433335
"SP-35516030296527int40",9990.62557241128,10286.5795202508,1297.17000000011,41.1300000000036,"Scenarios",1651.76999999997,-354.59999999986,722484.197999987,567382.158000048,-155102.039999939,-1522814.6919155,-473786.049119048,-1522814.6919155,-473786.049119048,7093456.35551665,2206953.13692516,"SP-35516030296527",23.22,40594.7470418671,4.58376487,0.00194063382401629,74.1644287109375,322039.4375,7494456,7.93824672698975,2.41639137268066,3551603,3507,7.40461874008179,0.0325815416872501,0.0998405665159225,46.6199989318848,0.628603219985962,6376.62723621619,741644.247180709,0.00859795976430178,7.55999994277954,0.101935662329197,30.6246187400818,0.412928667723498,"rl40",0,"regional-level",2795.98576055727,55068.7476709113,1744.80677970886,0.550369652542977,30308.1675216163,30604.1214694558,-470990.063358491,-501594.184827947
"SP-35516030296527present",0,0,1651.76999999997,47.1599999999992,"Present",1651.76999999997,0,722484.197999987,722484.197999987,0,0,0,0,0,7093456.35551665,2206953.13692516,"SP-35516030296527",0,0,4.58376487,0.00194063382401629,74.1644287109375,322039.4375,7494456,7.93824672698975,2.41639137268066,3551603,3507,7.40461874008179,0.0325815416872501,0.0998405665159225,46.6199989318848,0.628603219985962,6376.62723621619,741644.247180709,0.00859795976430178,7.55999994277954,0.101935662329197,7.40461874008179,0.0998405665159225,"present",0,"present",0,0,0,0,0,0,0,0
"SP-35521060033542indiv10",5618.1378021897,6244.29241247999,292.499999999968,10.7999999999987,"Scenarios",683.640000000032,-391.140000000064,299024.136000014,127939.499999986,-171084.636000028,-1679734.17539808,-522607.65722653,-1679734.17539808,-522607.65722653,2935863.0456333,913421.022616719,"SP-35521060033542",5.22,21678.7722635943,4.4020238,0.04004633,70.42323303,335321.6875,7498112.5,7.213932514,23.38354301,3552106,3507,16.44888878,0.332043022,0.233571902,15.36750031,0.218216345,3589.04192,704232.316,0.005096389,5.130000114,0.07284528,21.66888878,0.307695171716543,"fl10",0,"farm-level",584.817477216926,20644.72459752,406.412680435181,0.747623431749163,15434.4798511143,16060.6344614046,-522022.839749313,-538083.474210718
"SP-35521060033542indiv20",5618.1378021897,6244.29241247999,184.679999999974,10.7999999999987,"Scenarios",683.640000000032,-498.960000000058,299024.136000014,80779.0319999886,-218245.104000025,-2142762.60202635,-666667.476222675,-2142762.60202635,-666667.476222675,2935863.0456333,913421.022616719,"SP-35521060033542",5.22,21678.7722667045,4.4020238,0.0400463297301364,70.4232330322266,335321.6875,7498112.5,7.21393251419067,23.3835430145264,3552106,3507,16.4488887786865,0.332043021917343,0.233571901917458,15.3675003051758,0.218216344714165,3589.0419202382,704232.316000468,0.00509638898074627,5.13000011444092,0.0728452801704407,21.6688887786865,0.307695171688163,"fl20",0,"farm-level",584.817474138157,20644.7246016802,406.412680435181,0.747623431749163,15434.4798542245,16060.6344645148,-666082.658748537,-682143.293213052
"SP-35521060033542indiv30",5618.1378021897,6244.29241247999,377.189999999955,10.7999999999987,"Scenarios",683.640000000032,-306.450000000077,299024.136000014,164982.90599998,-134041.230000034,-1316036.55481614,-409452.156662791,-1316036.55481614,-409452.156662791,2935863.0456333,913421.022616719,"SP-35521060033542",5.22,21678.7722667045,4.4020238,0.0400463297301364,70.4232330322266,335321.6875,7498112.5,7.21393251419067,23.3835430145264,3552106,3507,16.4488887786865,0.332043021917343,0.233571901917458,15.3675003051758,0.218216344714165,3589.0419202382,704232.316000468,0.00509638898074627,5.13000011444092,0.0728452801704407,21.6688887786865,0.307695171688163,"fl30",0,"farm-level",584.817474138157,20644.7246016802,406.412680435181,0.747623431749163,15434.4798542245,16060.6344645148,-408867.339188653,-424927.973653168
"SP-35521060033542indiv40",5847.44954923556,7209.26559201283,390.599999999952,10.6199999999987,"Scenarios",683.640000000032,-293.04000000008,299024.136000014,170848.439999979,-128175.696000035,-1258447.87738075,-391534.866987982,-1258447.87738075,-391534.866987982,2935863.0456333,913421.022616719,"SP-35521060033542",11.79,26562.4274968074,4.4020238,0.0400463297301364,70.4232330322266,335321.6875,7498112.5,7.21393251419067,23.3835430145264,3552106,3507,16.4488887786865,0.332043021917343,0.233571901917458,15.3675003051758,0.218216344714165,3589.0419202382,704232.316000468,0.00509638898074627,5.13000011444092,0.0728452801704407,28.2388887786865,0.400988247241703,"fl40",0,"farm-level",10960.5954792684,30950.8691553017,882.783137741089,0.625286540668263,19353.1619047946,20714.9779475719,-380574.271508714,-401289.249456285
"SP-35521060033542int20",5618.1378021897,6244.29241247999,353.339999999953,10.7999999999987,"Scenarios",683.640000000032,-330.300000000079,299024.136000014,154550.915999979,-144473.220000035,-1418459.37038919,-441318.477225382,-1418459.37038919,-441318.477225382,2935863.0456333,913421.022616719,"SP-35521060033542",5.22,21678.7722667045,4.4020238,0.0400463297301364,70.4232330322266,335321.6875,7498112.5,7.21393251419067,23.3835430145264,3552106,3507,16.4488887786865,0.332043021917343,0.233571901917458,15.3675003051758,0.218216344714165,3589.0419202382,704232.316000468,0.00509638898074627,5.13000011444092,0.0728452801704407,21.6688887786865,0.307695171688164,"rl20",0,"regional-level",159.388738118627,20644.7246016802,406.412680435181,0.747623431749163,15434.4798542245,16060.6344645148,-441159.088487263,-457219.722951778
"SP-35521060033542int30",5847.44954923556,7764.45564051117,363.239999999956,10.6199999999987,"Scenarios",683.640000000032,-320.400000000076,299024.136000014,158881.175999981,-140142.960000033,-1375944.2393966,-428090.947935247,-1375944.2393966,-428090.947935247,2935863.0456333,913421.022616719,"SP-35521060033542",15.57,30102.281328336,4.4020238,0.0400463297301364,70.4232330322266,335321.6875,7498112.5,7.21393251419067,23.3835430145264,3552106,3507,16.4488887786865,0.332043021917343,0.233571901917458,15.3675003051758,0.218216344714165,3589.0419202382,704232.316000468,0.00509638898074627,5.13000011444092,0.0728452801704407,32.0188887786865,0.454663715368397,"rl30",0,"regional-level",8667.91696828528,37719.4130777505,1162.8707093811,0.592210319969193,22337.8256878248,24254.8317791004,-419423.030966962,-443677.862746062
"SP-35521060033542int40",6076.76129625343,11433.443592965,348.749999999982,10.4399999999994,"Scenarios",683.640000000032,-334.89000000005,299024.136000014,152543.249999992,-146480.886000022,-1438170.93112199,-447451.240805313,-1438170.93112199,-447451.240805313,2935863.0456333,913421.022616719,"SP-35521060033542",18.45,37733.1475383867,4.4020238,0.0400463297301364,70.4232330322266,335321.6875,7498112.5,7.21393251419067,23.3835430145264,3552106,3507,16.4488887786865,0.332043021917343,0.233571901917458,15.3675003051758,0.218216344714165,3589.0419202382,704232.316000468,0.00509638898074627,5.13000011444092,0.0728452801704407,34.8988887786865,0.495559310131592,"rl40",0,"regional-level",2378.19475571943,45843.0660627967,1380.07328109741,0.573689899131002,26299.7039454217,31656.3862421333,-445073.046049594,-476729.432291727
"SP-35521060033542present",0,0,683.640000000032,15.2100000000007,"Present",683.640000000032,0,299024.136000014,299024.136000014,0,0,0,0,0,2935863.0456333,913421.022616719,"SP-35521060033542",0,0,4.4020238,0.0400463297301364,70.4232330322266,335321.6875,7498112.5,7.21393251419067,23.3835430145264,3552106,3507,16.4488887786865,0.332043021917343,0.233571901917458,15.3675003051758,0.218216344714165,3589.0419202382,704232.316000468,0.00509638898074627,5.13000011444092,0.0728452801704407,16.4488887786865,0.233571901917458,"present",0,"present",0,0,0,0,0,0,0,0
"SP-35521060040886indiv10",2846.6567051653,6262.85379494495,517.860000000068,13.7700000000017,"Scenarios",602.909999999994,-85.0499999999261,263712.833999997,226511.96400003,-37200.8699999677,-365243.62534504,-113636.501628753,-365243.62534504,-113636.501628753,2589171.47744818,805556.533768964,"SP-35521060040886",7.02,21849.8537472482,4.17503169,0.046885709,66.78903961,340540,7513816,9.459558487,23.07836151,3552106,3507,19.33737183,0.345541149,0.289529115,15.16499996,0.227058217,4577.874818,667890.4271,0.006854231,7.019999981,0.105107069,26.35737183,0.394636185576378,"fl10",0,"farm-level",5590.61040871433,22331.976085055,489.124774017334,0.697967788114115,15586.9999523032,19003.1970420829,-108045.891220039,-127049.088262122
"SP-35521060040886indiv20",2846.6567051653,6262.85379494495,343.170000000034,13.7700000000017,"Scenarios",602.909999999994,-259.73999999996,263712.833999997,150102.558000015,-113610.275999983,-1115442.43676883,-347042.268466472,-1115442.43676883,-347042.268466472,2589171.47744818,805556.533768964,"SP-35521060040886",7.02,21849.8537492111,4.17503169,0.0468857093657325,66.7890396118164,340540,7513816,9.45955848693848,23.0783615112305,3552106,3507,19.3373718261719,0.345541149377823,0.289529114961624,15.164999961853,0.227058216929436,4577.87481775718,667890.427131573,0.0068542305380106,7.01999998092651,0.105107069015503,26.3573718261719,0.394636185508329,"fl20",0,"farm-level",5590.61040219218,22331.9760878675,489.124774017334,0.697967788114115,15586.9999542662,19003.1970440458,-341451.65806428,-360454.855108326
"SP-35521060040886indiv30",2846.6567051653,6262.85379494495,488.700000000064,13.7700000000017,"Scenarios",602.909999999994,-114.20999999993,263712.833999997,213757.380000028,-49955.4539999694,-490470.011177752,-152597.587901508,-490470.011177752,-152597.587901508,2589171.47744818,805556.533768964,"SP-35521060040886",7.02,21849.8537492111,4.17503169,0.0468857093657325,66.7890396118164,340540,7513816,9.45955848693848,23.0783615112305,3552106,3507,19.3373718261719,0.345541149377823,0.289529114961624,15.164999961853,0.227058216929436,4577.87481775718,667890.427131573,0.0068542305380106,7.01999998092651,0.105107069015503,26.3573718261719,0.394636185508329,"fl30",0,"farm-level",5590.61040219218,22331.9760878675,489.124774017334,0.697967788114115,15586.9999542662,19003.1970440458,-147006.977499316,-166010.174543362
"SP-35521060040886indiv40",2846.6567051653,6346.92022314386,352.440000000041,13.7700000000017,"Scenarios",602.909999999994,-250.469999999953,263712.833999997,154157.256000018,-109555.577999979,-1075632.81411211,-334656.491040249,-1075632.81411211,-334656.491040249,2589171.47744818,805556.533768964,"SP-35521060040886",7.38,21966.2463811559,4.17503169,0.0468857093657325,66.7890396118164,340540,7513816,9.45955848693848,23.0783615112305,3552106,3507,19.3373718261719,0.345541149377823,0.289529114961624,15.164999961853,0.227058216929436,4577.87481775718,667890.427131573,0.0068542305380106,7.01999998092651,0.105107069015503,26.7173718261719,0.400026291461227,"fl40",0,"farm-level",6159.14618329521,22629.1855959479,517.907140960693,0.690229265732342,15619.326158012,19119.5896759906,-328497.344856954,-347616.934532944
"SP-35521060040886int20",2846.6567051653,6262.85379494495,438.48000000006,13.7700000000017,"Scenarios",602.909999999994,-164.429999999934,263712.833999997,191791.152000026,-71921.6819999712,-706137.675667409,-219697.236482359,-706137.675667409,-219697.236482359,2589171.47744818,805556.533768964,"SP-35521060040886",7.02,21849.8537492111,4.17503169,0.0468857093657325,66.7890396118164,340540,7513816,9.45955848693848,23.0783615112305,3552106,3507,19.3373718261719,0.345541149377823,0.289529114961624,15.164999961853,0.227058216929436,4577.87481775718,667890.427131573,0.0068542305380106,7.01999998092651,0.105107069015503,26.3573718261719,0.394636185508328,"rl20",0,"regional-level",3.37789253484996e-05,22331.9760878675,489.124774017334,0.697967788114115,15586.9999542662,19003.1970440458,-219697.23644858,-238700.433492626
"SP-35521060040886int30",3096.39268473371,8374.900684137,486.99000000003,13.5900000000008,"Scenarios",602.909999999994,-115.919999999964,263712.833999997,213009.426000013,-50703.4079999843,-497813.533803889,-154882.342960757,-497813.533803889,-154882.342960757,2589171.47744818,805556.533768964,"SP-35521060040886",19.17,31406.0081002396,4.17503169,0.0468857093657325,66.7890396118164,340540,7513816,9.45955848693848,23.0783615112305,3552106,3507,19.3373718261719,0.345541149377823,0.289529114961624,15.164999961853,0.227058216929436,4577.87481775718,667890.427131573,0.0068542305380106,7.01999998092651,0.105107069015503,38.5073718261719,0.57655226141864,"rl30",0,"regional-level",10087.6621153673,40428.7605597595,1431.28535751343,0.569671370015395,23031.1074161026,28309.6154155059,-144794.68084539,-173104.296260896
"SP-35521060040886int40",3804.75215836585,9762.81667526089,425.880000000003,13.0500000000001,"Scenarios",602.909999999994,-177.029999999991,263712.833999997,186279.912000001,-77432.9219999961,-760247.842385485,-236532.273760784,-760247.842385485,-236532.273760784,2589171.47744818,805556.533768964,"SP-35521060040886",20.97,34852.4642917471,4.17503169,0.0468857093657325,66.7890396118164,340540,7513816,9.45955848693848,23.0783615112305,3552106,3507,19.3373718261719,0.345541149377823,0.289529114961624,15.164999961853,0.227058216929436,4577.87481775718,667890.427131573,0.0068542305380106,7.01999998092651,0.105107069015503,40.3073718261719,0.603502791183131,"rl40",0,"regional-level",2490.67696491605,44765.5536482254,1575.16793014526,0.560467716174015,25089.6476164862,31047.7121333812,-234041.596795868,-265089.308929249
"SP-35521060040886present",0,0,602.909999999994,16.0199999999998,"Present",602.909999999994,0,263712.833999997,263712.833999997,0,0,0,0,0,2589171.47744818,805556.533768964,"SP-35521060040886",0,0,4.17503169,0.0468857093657325,66.7890396118164,340540,7513816,9.45955848693848,23.0783615112305,3552106,3507,19.3373718261719,0.345541149377823,0.289529114961624,15.164999961853,0.227058216929436,4577.87481775718,667890.427131573,0.0068542305380106,7.01999998092651,0.105107069015503,19.3373718261719,0.289529114961624,"present",0,"present",0,0,0,0,0,0,0,0
"SP-35521060080617indiv10",3210.36445839011,3338.23914258983,1954.79999999996,61.1099999999988,"Scenarios",2545.19999999995,-590.39999999999,1113270.47999998,855029.519999982,-258240.959999996,-2535447.81192117,-788841.746756884,-2535447.81192117,-788841.746756884,10930253.6770016,3400677.53022631,"SP-35521060080617",2.7,19942.1864271434,5.35397014,0.056479689,85.64954376,339472.9688,7501596.5,2.575043201,0,3552106,3507,9.831689835,0,0.114789754,64.37249756,0.751580179,7577.611536,856495.45,0.008847229,2.700000048,0.031523813,12.531689835,0.146313562044361,"fl10",7261.81106572022,"farm-level",0,10517.6139574102,204.603733520508,0.888237223448508,9342.13621883331,16731.8219687532,-788841.746756884,-805573.568725637
"SP-35521060080617indiv20",4586.23494058131,5445.7361775726,1560.6899999999,60.0299999999961,"Scenarios",2545.19999999995,-984.51000000005,1113270.47999998,682645.805999956,-430624.674000022,-4227936.52661701,-1315417.66277045,-4227936.52661701,-1315417.66277045,10930253.6770016,3400677.53022631,"SP-35521060080617",7.38,17836.7971792381,5.35397014,0.0564796888291614,85.649543762207,339472.96875,7501596.5,2.57504320144653,0,3552106,3507,9.83168983459473,0,0.114789754152298,64.3724975585938,0.75158017873764,7577.61153567804,856495.450010489,0.00884722918272018,2.70000004768372,0.0315238125622272,17.2116898345947,0.200954833832862,"fl20",0,"farm-level",0,17952.0944950348,536.27629119873,0.690229265732342,12391.0610016655,13250.5622386568,-1315417.66277045,-1328668.22500911
"SP-35521060080617indiv30",12268.1784660158,16452.7000349341,1721.78999999996,53.9999999999986,"Scenarios",2545.19999999995,-823.40999999999,1113270.47999998,753110.945999983,-360159.533999996,-3536099.3950102,-1100169.68614006,-3536099.3950102,-1100169.68614006,10930253.6770016,3400677.53022631,"SP-35521060080617",16.02,43592.2981709262,5.35397014,0.0564796888291614,85.649543762207,339472.96875,7501596.5,2.57504320144653,0,3552106,3507,9.83168983459473,0,0.114789754152298,64.3724975585938,0.75158017873764,7577.61153567804,856495.450010489,0.00884722918272018,2.70000004768372,0.0315238125622272,25.8516898345947,0.301831027919635,"fl30",0,"farm-level",9707.33450623101,46076.0019023218,1171.33591278076,0.589018079162473,27139.5981359921,31324.1197049104,-1090462.35163383,-1121786.47133874
"SP-35521060080617indiv40",20982.0248530867,27459.6638922957,1131.75000000003,47.070000000001,"Scenarios",2545.19999999995,-1413.44999999992,1113270.47999998,495027.450000013,-618243.029999965,-6070001.20216775,-1888530.43183176,-6070001.20216775,-1888530.43183176,10930253.6770016,3400677.53022631,"SP-35521060080617",24.66,69771.9894045212,5.35397014,0.0564796888291614,85.649543762207,339472.96875,7501596.5,2.57504320144653,0,3552106,3507,9.83168983459473,0,0.114789754152298,64.3724975585938,0.75158017873764,7577.61153567804,856495.450010489,0.00884722918272018,2.70000004768372,0.0315238125622272,34.4916898345947,0.402707222006409,"fl40",0,"farm-level",23352.1932527035,77697.5510967183,1827.43875068665,0.544577337573418,42312.3255122255,48789.9645514345,-1865178.23857906,-1913968.20313049
